order_id,order_date,year,month,customer_id,customer_age,customer_city,region,category,product_name,quantity,unit_price_inr,discount_pct,net_revenue_inr,payment_method,order_status,delivery_days,return_reason
ORD-2098,2024-10-26,2024,October,CUST-146,26,Chennai,South,Clothing,Fleece Hoodie,6,6607.46,10,35680.28,Credit Card,Delivered,2,
ORD-2681,2024-10-27,2024,October,CUST-651,58,Bengaluru,South,Electronics,Wireless Earbuds,2,3899.83,0,7799.66,UPI,Delivered,7,
ORD-2786,2024-10-27,2024,October,CUST-323,22,Guwahati,East,Clothing,Cotton T-Shirt,4,1837.76,10,6615.94,Net Banking,Returned,6,Defective product
ORD-2197,2024-10-31,2024,October,CUST-650,29,Siliguri,East,Home & Kitchen,Rice Cooker,1,5492.57,0,5492.57,Net Banking,Delivered,2,
ORD-2881,2024-10-31,2024,October,CUST-718,58,Bhopal,Central,Electronics,Gaming Mouse,6,5990.58,20,28754.78,COD,Delivered,11,
ORD-2148,2024-11-02,2024,November,CUST-476,25,Coimbatore,South,Electronics,LED Desk Lamp,3,6909.89,0,20729.67,Net Banking,Delivered,5,
ORD-2889,2024-11-02,2024,November,CUST-803,42,Jaipur,North,Electronics,Laptop Stand,4,3143.53,15,10688.0,Wallet,Delivered,4,
ORD-2538,2024-11-03,2024,November,CUST-127,57,Meerut,North,Beauty,Sunscreen Spray,5,1434.73,0,7173.65,Debit Card,Delivered,12,
ORD-2679,2024-11-04,2024,November,CUST-843,56,Lucknow,North,Home & Kitchen,Air Fryer,6,3868.25,20,18567.6,Net Banking,Cancelled,,
ORD-2838,2024-11-05,2024,November,CUST-690,26,Jaipur,North,Books,Deep Work,3,463.71,10,1252.02,Net Banking,Delivered,8,
ORD-2769,2024-11-06,2024,November,CUST-158,47,Dehradun,North,Books,Clean Code,3,1725.55,10,4658.98,Debit Card,Delivered,2,
ORD-2396,2024-11-07,2024,November,CUST-837,39,Hyderabad,South,Sports,Dumbbells (5kg),2,1342.12,0,2684.24,Credit Card,Delivered,7,
ORD-2134,2024-11-08,2024,November,CUST-711,26,Pune,West,Books,Python Crash Course,5,6188.91,0,30944.55,Net Banking,Delivered,10,
ORD-2281,2024-11-09,2024,November,CUST-367,36,Bhubaneswar,East,Sports,Water Bottle,5,4584.78,20,18339.12,Debit Card,Delivered,4,
ORD-2372,2024-11-10,2024,November,CUST-400,41,Gwalior,Central,Books,Deep Work,1,2859.28,5,2716.32,UPI,Delivered,6,
ORD-2818,2024-11-12,2024,November,CUST-842,58,Coimbatore,South,Home & Kitchen,Non-stick Pan,6,3861.79,0,23170.74,Net Banking,Delivered,9,
ORD-2775,2024-11-13,2024,November,CUST-605,31,Jaipur,North,Electronics,Power Bank,2,2261.83,10,4071.29,Net Banking,Delivered,12,
ORD-2788,2024-11-13,2024,November,CUST-118,39,Ahmedabad,West,Home & Kitchen,Knife Set,6,6116.56,15,31194.46,COD,Delivered,2,
ORD-2688,2024-11-14,2024,November,CUST-304,29,Kochi,South,Toys & Games,Puzzle (1000 pcs),3,5555.51,0,16666.53,UPI,Delivered,3,
ORD-2931,2024-11-14,2024,November,CUST-328,31,Bhubaneswar,East,Home & Kitchen,Air Fryer,6,3607.42,0,21644.52,Net Banking,Delivered,7,
ORD-2212,2024-11-15,2024,November,CUST-240,44,Bengaluru,South,Beauty,Makeup Brush Set,5,366.21,0,1831.05,Wallet,Delivered,1,
ORD-2350,2024-11-16,2024,November,CUST-804,51,Mumbai,West,Electronics,Bluetooth Speaker,6,6958.82,5,39665.27,Wallet,Delivered,9,
ORD-2412,2024-11-16,2024,November,CUST-305,55,Chennai,South,Beauty,Moisturiser SPF50,3,6258.42,15,15958.97,COD,Delivered,7,
ORD-2111,2024-11-17,2024,November,CUST-781,40,Bengaluru,South,Beauty,Eye Cream,5,7656.33,15,32539.4,Net Banking,Delivered,7,
ORD-2612,2024-11-17,2024,November,CUST-249,23,Raipur,Central,Toys & Games,Lego Set (200 pcs),5,7218.28,0,36091.4,Wallet,Delivered,1,
ORD-2778,2024-11-17,2024,November,CUST-596,47,Pune,West,Electronics,Wireless Earbuds,6,7344.38,15,37456.34,Net Banking,Cancelled,,
ORD-2962,2024-11-17,2024,November,CUST-292,42,Chandigarh,North,Beauty,Lip Balm Pack,4,575.11,0,2300.44,Net Banking,Delivered,8,
ORD-2328,2024-11-18,2024,November,CUST-274,37,Surat,West,Sports,Jump Rope,6,4322.62,25,19451.79,Wallet,Delivered,9,
ORD-2500,2024-11-19,2024,November,CUST-686,56,Chandigarh,North,Clothing,Denim Jeans,4,7949.51,0,31798.04,COD,Delivered,10,
ORD-2019,2024-11-20,2024,November,CUST-512,21,Varanasi,East,Electronics,Smartphone Case,4,3346.71,0,13386.84,Wallet,Returned,11,Defective product
ORD-2198,2024-11-20,2024,November,CUST-534,52,Bengaluru,South,Sports,Water Bottle,1,7829.08,25,5871.81,COD,Cancelled,,
ORD-2678,2024-11-20,2024,November,CUST-118,52,Hyderabad,South,Clothing,Running Shoes,1,6000.53,10,5400.48,Credit Card,Delivered,7,
ORD-2853,2024-11-21,2024,November,CUST-330,51,Bengaluru,South,Beauty,Eye Cream,5,3643.35,0,18216.75,UPI,Cancelled,,
ORD-2097,2024-11-22,2024,November,CUST-734,19,Gwalior,Central,Beauty,Sunscreen Spray,6,7527.31,0,45163.86,COD,Delivered,8,
ORD-2001,2024-11-23,2024,November,CUST-189,52,Amritsar,North,Beauty,Hair Serum,2,1862.36,0,3724.72,COD,Cancelled,,
ORD-2673,2024-11-23,2024,November,CUST-607,27,Bhubaneswar,East,Books,Deep Work,1,4154.4,25,3115.8,COD,Delivered,11,
ORD-2220,2024-11-24,2024,November,CUST-873,42,Amritsar,North,Toys & Games,Puzzle (1000 pcs),2,4554.27,20,7286.83,Wallet,Delivered,6,
ORD-2595,2024-11-24,2024,November,CUST-624,23,Bengaluru,South,Toys & Games,Remote Control Car,1,4352.46,25,3264.35,Net Banking,Cancelled,,
ORD-2666,2024-11-24,2024,November,CUST-391,19,Vizag,South,Toys & Games,Building Blocks,1,2043.64,25,1532.73,Wallet,Delivered,6,
ORD-2814,2024-11-25,2024,November,CUST-596,56,Agra,North,Toys & Games,Remote Control Car,1,7758.82,15,6595.0,Net Banking,Delivered,4,
ORD-2829,2024-11-25,2024,November,CUST-795,45,Bengaluru,South,Books,Clean Code,3,5834.06,0,17502.18,UPI,Delivered,7,
ORD-2235,2024-11-26,2024,November,CUST-453,27,Raipur,Central,Books,Zero to One,4,3054.54,25,9163.62,Credit Card,Returned,12,Quality not as expected
ORD-2822,2024-11-26,2024,November,CUST-704,56,Vizag,South,Sports,Pull-up Bar,4,2624.18,15,8922.21,UPI,Delivered,9,
ORD-2927,2024-11-26,2024,November,CUST-116,41,Gwalior,Central,Sports,Water Bottle,2,2848.88,5,5412.87,Debit Card,Returned,1,Changed mind
ORD-2985,2024-11-26,2024,November,CUST-799,26,Nashik,West,Home & Kitchen,Air Fryer,5,2553.81,20,10215.24,UPI,Delivered,10,
ORD-2406,2024-11-27,2024,November,CUST-665,44,Nagpur,West,Sports,Dumbbells (5kg),5,2987.59,10,13444.16,COD,Delivered,4,
ORD-2125,2024-11-28,2024,November,CUST-430,57,Lucknow,North,Sports,Water Bottle,6,4002.52,25,18011.34,Wallet,Returned,11,Delayed delivery
ORD-2320,2024-11-28,2024,November,CUST-600,41,Vadodara,West,Beauty,Lip Balm Pack,4,4089.5,0,16358.0,COD,Delivered,4,
ORD-2733,2024-11-28,2024,November,CUST-756,45,Bengaluru,South,Toys & Games,Remote Control Car,6,5453.1,10,29446.74,Wallet,Returned,8,Defective product
ORD-2156,2024-11-29,2024,November,CUST-826,40,Patna,East,Books,Python Crash Course,6,3615.38,0,21692.28,Credit Card,Delivered,11,
ORD-2255,2024-11-29,2024,November,CUST-147,21,Ahmedabad,West,Toys & Games,Remote Control Car,5,6833.14,15,29040.85,Credit Card,Cancelled,,
ORD-2921,2024-12-01,2024,December,CUST-750,34,Guwahati,East,Toys & Games,Puzzle (1000 pcs),1,1769.79,0,1769.79,UPI,Delivered,5,
ORD-2376,2024-12-02,2024,December,CUST-650,31,Jaipur,North,Sports,Yoga Mat,6,5072.16,5,28911.31,Wallet,Delivered,2,
ORD-2546,2024-12-02,2024,December,CUST-842,32,Chandigarh,North,Electronics,LED Desk Lamp,1,3347.87,0,3347.87,Debit Card,Delivered,6,
ORD-2671,2024-12-02,2024,December,CUST-476,24,Amritsar,North,Clothing,Running Shoes,4,6427.69,10,23139.68,COD,Returned,3,Changed mind
ORD-2362,2024-12-04,2024,December,CUST-827,26,Raipur,Central,Sports,Cycling Gloves,2,1755.73,10,3160.31,Wallet,Delivered,11,
ORD-2514,2024-12-04,2024,December,CUST-147,47,Bhubaneswar,East,Electronics,Mechanical Keyboard,1,2555.75,0,2555.75,Credit Card,Returned,2,Changed mind
ORD-2946,2024-12-04,2024,December,CUST-502,35,Siliguri,East,Home & Kitchen,Rice Cooker,2,2074.74,5,3942.01,Credit Card,Cancelled,,
ORD-2448,2024-12-05,2024,December,CUST-354,23,Guwahati,East,Sports,Resistance Bands,1,7752.8,25,5814.6,UPI,Returned,3,Changed mind
ORD-2839,2024-12-05,2024,December,CUST-342,20,Jabalpur,Central,Beauty,Eye Cream,5,4350.85,5,20666.54,Credit Card,Delivered,11,
ORD-2321,2024-12-06,2024,December,CUST-495,19,Varanasi,East,Home & Kitchen,Knife Set,3,1390.76,10,3755.05,Credit Card,Delivered,5,
ORD-2450,2024-12-06,2024,December,CUST-356,26,Vadodara,West,Home & Kitchen,Blender,4,5891.19,0,23564.76,Credit Card,Delivered,6,
ORD-2122,2024-12-07,2024,December,CUST-208,45,Agra,North,Electronics,Power Bank,2,6429.45,25,9644.17,UPI,Delivered,2,
ORD-2691,2024-12-07,2024,December,CUST-823,24,Mumbai,West,Clothing,Formal Shirt,5,2212.18,0,11060.9,Credit Card,Delivered,10,
ORD-2231,2024-12-10,2024,December,CUST-242,49,Meerut,North,Books,Zero to One,6,1755.22,10,9478.19,Wallet,Delivered,7,
ORD-2904,2024-12-10,2024,December,CUST-768,38,Bhopal,Central,Books,Deep Work,2,3198.1,0,6396.2,Wallet,Delivered,8,
ORD-2140,2024-12-13,2024,December,CUST-559,48,Ahmedabad,West,Clothing,Denim Jeans,2,401.6,25,602.4,COD,Delivered,12,
ORD-2443,2024-12-14,2024,December,CUST-868,23,Ranchi,East,Books,Atomic Habits,4,7982.91,25,23948.73,UPI,Delivered,6,
ORD-2827,2024-12-14,2024,December,CUST-503,53,Bhubaneswar,East,Clothing,Kurta Set,5,5840.36,10,26281.62,Credit Card,Delivered,12,
ORD-2003,2024-12-15,2024,December,CUST-259,35,Ranchi,East,Home & Kitchen,Blender,1,6093.58,0,6093.58,UPI,Delivered,6,
ORD-2470,2024-12-15,2024,December,CUST-672,48,Gwalior,Central,Beauty,Moisturiser SPF50,3,771.12,20,1850.69,UPI,Delivered,3,
ORD-2764,2024-12-15,2024,December,CUST-560,46,Pune,West,Beauty,Makeup Brush Set,3,6780.83,20,16273.99,COD,Delivered,4,
ORD-2072,2024-12-17,2024,December,CUST-652,50,Jabalpur,Central,Books,The Pragmatic Programmer,4,1081.39,10,3893.0,Net Banking,Delivered,5,
ORD-2280,2024-12-18,2024,December,CUST-694,23,Delhi,North,Books,The Pragmatic Programmer,2,7187.57,20,11500.11,Credit Card,Delivered,8,
ORD-2699,2024-12-18,2024,December,CUST-310,59,Mumbai,West,Beauty,Eye Cream,3,7210.65,0,21631.95,COD,Delivered,8,
ORD-2865,2024-12-18,2024,December,CUST-725,50,Madurai,South,Beauty,Body Lotion,6,6282.46,0,37694.76,UPI,Cancelled,,
ORD-2896,2024-12-20,2024,December,CUST-102,41,Gwalior,Central,Home & Kitchen,Air Fryer,5,4664.22,5,22155.05,UPI,Delivered,4,
ORD-2240,2024-12-21,2024,December,CUST-649,24,Kolkata,East,Sports,Foam Roller,6,1795.89,10,9697.81,UPI,Delivered,10,
ORD-2529,2024-12-21,2024,December,CUST-131,36,Agra,North,Toys & Games,Remote Control Car,5,7745.41,0,38727.05,UPI,Returned,6,Defective product
ORD-2407,2024-12-23,2024,December,CUST-775,26,Indore,West,Home & Kitchen,Knife Set,3,7908.22,15,20165.96,Credit Card,Delivered,12,
ORD-2510,2024-12-23,2024,December,CUST-378,20,Vizag,South,Home & Kitchen,Food Storage Set,2,4801.02,10,8641.84,Net Banking,Delivered,12,
ORD-2070,2024-12-24,2024,December,CUST-172,47,Gwalior,Central,Home & Kitchen,Rice Cooker,3,356.85,10,963.5,Wallet,Delivered,12,
ORD-2017,2024-12-25,2024,December,CUST-132,22,Jaipur,North,Electronics,Webcam,5,1838.72,0,9193.6,Debit Card,Returned,1,Wrong item delivered
ORD-2057,2024-12-25,2024,December,CUST-851,29,Dehradun,North,Toys & Games,Puzzle (1000 pcs),3,5120.12,25,11520.27,COD,Delivered,7,
ORD-2204,2024-12-25,2024,December,CUST-675,21,Madurai,South,Clothing,Kurta Set,2,6808.79,10,12255.82,Net Banking,Delivered,8,
ORD-2078,2024-12-27,2024,December,CUST-114,53,Cuttack,East,Books,The Pragmatic Programmer,1,327.07,5,310.72,COD,Delivered,5,
ORD-2249,2024-12-28,2024,December,CUST-730,28,Kochi,South,Home & Kitchen,Air Fryer,6,4743.6,15,24192.36,UPI,Returned,11,Better price elsewhere
ORD-2599,2024-12-28,2024,December,CUST-490,29,Ranchi,East,Electronics,Wireless Earbuds,4,1480.65,25,4441.95,Debit Card,Returned,3,Wrong item delivered
ORD-2410,2024-12-29,2024,December,CUST-606,58,Siliguri,East,Sports,Yoga Mat,5,5282.78,10,23772.51,Net Banking,Returned,1,Wrong item delivered
ORD-2589,2024-12-29,2024,December,CUST-279,29,Indore,West,Books,Atomic Habits,2,4986.18,0,9972.36,Wallet,Delivered,5,
ORD-2752,2024-12-29,2024,December,CUST-233,27,Ahmedabad,West,Books,Atomic Habits,5,7818.1,20,31272.4,UPI,Delivered,2,
ORD-2868,2024-12-29,2024,December,CUST-148,38,Pune,West,Home & Kitchen,Coffee Maker,3,2971.25,15,7576.69,UPI,Delivered,4,
ORD-2961,2024-12-29,2024,December,CUST-348,53,Guwahati,East,Toys & Games,Soft Plush Toy,1,2183.12,10,1964.81,Wallet,Delivered,6,
ORD-2323,2024-12-30,2024,December,CUST-381,59,Bhopal,Central,Beauty,Face Wash,2,2092.88,10,3767.18,Net Banking,Cancelled,,
ORD-2519,2024-12-31,2024,December,CUST-180,52,Jabalpur,Central,Books,Thinking Fast and Slow,3,2724.42,5,7764.6,Net Banking,Cancelled,,
